INFO:root:Blob add op Blob of color:(0, 0, 255), size: 7, location at: (110, 34)) + Blob of color:(0, 0, 255), size: 5, location at: (120, 37))
INFO:root:Blob add op Blob of color:(0, 0, 255), size: 11, location at: (41, 73)) + Blob of color:(0, 0, 255), size: 7, location at: (57, 68))
INFO:root:Blob add op Blob of color:(0, 0, 255), size: 7, location at: (707, 511)) + Blob of color:(255, 0, 0), size: 5, location at: (704, 500))
INFO:root:Blob add op Blob of color:(0, 0, 255), size: 7, location at: (56, 62)) + Blob of color:(0, 0, 255), size: 11, location at: (47, 68))
INFO:root:Blob add op Blob of color:(0, 0, 255), size: 11, location at: (47, 68)) + Blob of color:(0, 0, 255), size: 7, location at: (56, 62))
INFO:root:Blob add op Blob of color:(0, 0, 255), size: 7, location at: (62, 61)) + Blob of color:(0, 0, 255), size: 11, location at: (46, 64))
INFO:root:Blob add op Blob of color:(0, 0, 255), size: 11, location at: (46, 64)) + Blob of color:(0, 0, 255), size: 7, location at: (62, 61))
INFO:root:Blob add op Blob of color:(0, 0, 255), size: 2, location at: (699, 506)) + Blob of color:(255, 0, 0), size: 3, location at: (701, 502))
INFO:root:Blob add op Blob of color:(0, 0, 255), size: 5, location at: (342, 258)) + Blob of color:(0, 0, 255), size: 4, location at: (342, 256))
INFO:root:Blob add op Blob of color:(0, 0, 255), size: 4, location at: (342, 256)) + Blob of color:(0, 0, 255), size: 5, location at: (342, 258))
INFO:root:Blob add op Blob of color:(0, 0, 255), size: 5, location at: (344, 256)) + Blob of color:(0, 0, 255), size: 4, location at: (342, 263))
INFO:root:Blob add op Blob of color:(0, 0, 255), size: 4, location at: (342, 263)) + Blob of color:(0, 0, 255), size: 5, location at: (344, 256))
INFO:root:Blob add op Blob of color:(0, 0, 255), size: 5, location at: (344, 261)) + Blob of color:(0, 0, 255), size: 4, location at: (349, 263))
INFO:root:Blob add op Blob of color:(0, 0, 255), size: 4, location at: (349, 263)) + Blob of color:(0, 0, 255), size: 5, location at: (344, 261))
